INFO  2015-07-28 11:36:27,592 41969ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-08-14 10:46:11,899  5631ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-08-14 11:08:12,825  5330ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-08-14 11:10:56,536 81977ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-08-14 11:17:13,229 49631ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-08-14 11:18:23,924  9481ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-08-14 11:21:42,838 36665ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-08-14 11:23:25,319  3699ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-08-14 11:27:49,599  3562ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-08-14 11:32:48,344 16415ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-08-14 11:41:15,155 523227ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-08-14 11:45:19,485 767556ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-08-14 11:49:18,259 1006330ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-08-14 12:10:37,696  5747ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-08-14 12:13:25,552  4233ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-08-14 12:21:00,182 458863ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-08-14 12:41:46,719 1705400ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-08-14 12:45:20,269 38490ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-08-14 12:47:36,370  6762ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-08-14 12:50:04,171  6341ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-08-14 12:52:53,245  4031ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-08-14 12:56:38,914 229700ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-08-14 12:59:08,932 379718ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-08-17 10:48:19,761 28500ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-08-17 10:59:14,928  3805ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-08-17 14:45:56,002  3948ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-08-18 09:10:35,640  4436ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-08-18 09:27:12,581 122781ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-08-18 09:59:00,822  5919ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-08-18 10:01:15,097 140194ms ActivityLoggingSystem  logActivity        - admin Added VSLA with ID : VS1577
INFO  2015-08-18 10:08:30,441  3558ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-08-18 10:09:44,818  3388ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-08-18 10:10:46,201  4768ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-08-18 10:12:47,387  3445ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-08-18 10:13:39,718 55776ms ActivityLoggingSystem  logActivity        - admin Edited VSLA with ID : 77
INFO  2015-08-18 10:13:53,468 69526ms ActivityLoggingSystem  logActivity        - admin Edited VSLA with ID : 77
INFO  2015-08-18 10:14:19,360 95418ms ActivityLoggingSystem  logActivity        - admin Edited VSLA with ID : 77
INFO  2015-08-18 10:14:24,976 101034ms ActivityLoggingSystem  logActivity        - admin Edited VSLA with ID : 77
INFO  2015-08-18 10:15:22,670 158728ms ActivityLoggingSystem  logActivity        - admin Deleted VSLA with ID : 77
INFO  2015-08-18 10:18:53,839 369897ms ActivityLoggingSystem  logActivity        - admin Added VSLA with ID : VS1577
INFO  2015-08-18 10:20:05,615 441673ms ActivityLoggingSystem  logActivity        - admin Deleted VSLA with ID : 78
INFO  2015-08-18 10:21:32,264 528322ms ActivityLoggingSystem  logActivity        - admin Added VSLA with ID : VS1577
INFO  2015-08-18 10:23:29,465 645523ms ActivityLoggingSystem  logActivity        - admin Added VSLA with ID : VS1580
INFO  2015-08-18 10:24:59,314 735372ms ActivityLoggingSystem  logActivity        - admin Added VSLA with ID : VS1581
INFO  2015-08-18 10:26:01,286 797343ms ActivityLoggingSystem  logActivity        - admin Deleted VSLA with ID : 79
INFO  2015-08-18 10:26:08,949 805007ms ActivityLoggingSystem  logActivity        - admin Deleted VSLA with ID : 80
INFO  2015-08-18 10:26:14,845 810902ms ActivityLoggingSystem  logActivity        - admin Deleted VSLA with ID : 81
INFO  2015-08-19 13:07:33,247 37606ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-08-19 14:01:25,248 16668ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-08-19 14:19:28,607 73794ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-08-19 14:23:46,652 331840ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-08-20 12:48:51,467 12690ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-08-20 12:50:53,930 135154ms ActivityLoggingSystem  logActivity        - admin Edited User with ID : 41
INFO  2015-08-20 12:51:16,893 158117ms ActivityLoggingSystem  logActivity        - admin Edited User with ID : 41
INFO  2015-08-20 12:51:36,131 177355ms ActivityLoggingSystem  logActivity        - admin Logged out
INFO  2015-08-20 12:51:44,639 185863ms ActivityLoggingSystem  logActivity        - test Logged In Successfully
INFO  2015-08-20 14:37:29,487 98186ms ActivityLoggingSystem  logActivity        - test Logged In Successfully
INFO  2015-08-20 14:38:35,553 164252ms ActivityLoggingSystem  logActivity        - test Logged In Successfully
INFO  2015-08-20 14:41:54,734 363434ms ActivityLoggingSystem  logActivity        - test Logged out
INFO  2015-08-20 14:41:58,970 367670ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-08-24 08:03:32,719 354863ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-08-24 08:04:47,660 429804ms ActivityLoggingSystem  logActivity        - admin Logged out
ERROR 2015-08-24 08:05:06,917 449061ms ActivityLoggingSystem  logActivity        - Failed to login with Username :  test and Password : 123456
INFO  2015-08-24 08:05:15,583 457727ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-08-24 08:05:26,456 468600ms ActivityLoggingSystem  logActivity        - admin Edited User with ID : 41
INFO  2015-08-24 08:05:33,540 475684ms ActivityLoggingSystem  logActivity        - admin Logged out
ERROR 2015-08-24 08:05:41,708 483852ms ActivityLoggingSystem  logActivity        - Failed to login with Username :  test and Password : 123
INFO  2015-08-24 08:05:51,080 493224ms ActivityLoggingSystem  logActivity        - test Logged In Successfully
INFO  2015-08-24 08:06:38,644 540788ms ActivityLoggingSystem  logActivity        - test Logged out
INFO  2015-08-24 13:05:15,533 11452ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-08-26 17:37:53,563 21639ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-09-02 16:16:52,482 230375ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-09-10 10:38:38,512 13816ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-09-10 10:48:47,744  5890ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-09-10 11:18:51,704  5676ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-09-10 12:51:15,841 122529ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-09-10 17:08:45,647  6809ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-09-13 11:28:58,189  9176ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-09-21 15:13:44,877 19455ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-09-21 15:20:38,957  9829ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-09-22 15:04:50,044 12883ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-09-23 10:33:13,420 15734ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-09-28 17:44:21,764 15579ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-09-29 09:30:08,825 12239ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-09-29 10:16:53,292 76698ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-09-29 10:18:28,566 171972ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-09-29 10:19:30,340  5541ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-09-29 10:25:01,805 337006ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-09-29 12:08:39,679  8906ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-09-29 12:14:37,309 366535ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-09-29 13:51:20,428 6169654ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-09-29 14:16:29,690 7678916ms ActivityLoggingSystem  logActivity        -  Logged out
INFO  2015-09-29 14:16:33,878 7683104ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-09-29 14:25:35,174 8224401ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-09-29 14:41:02,476 9151703ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-09-29 15:04:59,899 456281ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-09-29 15:12:24,879 901261ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-09-29 15:14:43,446 1039828ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-09-29 15:16:11,158 1127540ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-09-29 15:19:35,986 1332368ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-09-29 16:14:14,838 4611220ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-09-29 16:17:06,681 4783063ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-09-29 16:26:58,063 453747ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-09-29 16:36:04,194 14905ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-09-29 16:37:13,759 84470ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-09-29 16:39:02,301 11751ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
ERROR 2015-09-29 16:45:37,205 406655ms ActivityLoggingSystem  logActivity        - Failed to login with Username :  admin and Password : yyyghhhj
ERROR 2015-09-29 16:46:26,436 455886ms ActivityLoggingSystem  logActivity        - Failed to login with Username :  admin and Password : yyyghhhj
INFO  2015-09-29 16:46:31,547 460997ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-09-29 16:51:22,809 752259ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-09-29 17:03:47,475 1496925ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-09-29 17:20:13,999 189262ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-09-29 17:37:03,984 220284ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-09-29 18:12:21,355 2337655ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-09-30 11:02:55,209  4073ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-09-30 11:18:30,406 15455ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-09-30 11:21:44,136 209186ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-09-30 11:37:51,568 1176618ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-09-30 11:38:42,284 1227334ms ActivityLoggingSystem  logActivity        - admin Added a new User
INFO  2015-09-30 11:39:20,645 1265694ms ActivityLoggingSystem  logActivity        - admin Added a new User
INFO  2015-09-30 11:48:20,811 26001ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-09-30 11:51:13,657 198846ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-09-30 11:52:20,903 266093ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-09-30 11:52:55,279 300469ms ActivityLoggingSystem  logActivity        - admin Added a new User
INFO  2015-09-30 11:56:09,837  5170ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-09-30 11:56:38,763 34096ms ActivityLoggingSystem  logActivity        - admin Added a new User
INFO  2015-09-30 11:56:48,149 43482ms ActivityLoggingSystem  logActivity        - admin Deleted User with ID : 44
INFO  2015-09-30 11:56:51,824 47157ms ActivityLoggingSystem  logActivity        - admin Deleted User with ID : 45
INFO  2015-09-30 11:56:54,896 50230ms ActivityLoggingSystem  logActivity        - admin Deleted User with ID : 46
INFO  2015-09-30 11:56:58,056 53389ms ActivityLoggingSystem  logActivity        - admin Deleted User with ID : 47
INFO  2015-09-30 11:58:49,714 165047ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-09-30 12:00:26,337 261671ms ActivityLoggingSystem  logActivity        - admin Added a new User
INFO  2015-09-30 12:00:30,485 265819ms ActivityLoggingSystem  logActivity        - admin Deleted User with ID : 48
INFO  2015-09-30 12:24:19,298  5520ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-09-30 12:29:32,256  3814ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-09-30 12:32:27,761  3554ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-09-30 12:47:19,547 895340ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-09-30 12:48:41,595 977388ms ActivityLoggingSystem  logActivity        - admin Added a new User
INFO  2015-09-30 12:53:36,711 1272504ms ActivityLoggingSystem  logActivity        - admin Deleted User with ID : 49
INFO  2015-09-30 12:57:43,964 22527ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-09-30 13:02:04,037  6518ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-09-30 13:06:00,901  3425ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-09-30 13:06:35,650 38174ms ActivityLoggingSystem  logActivity        - admin Added a new User
INFO  2015-09-30 13:06:43,292 45816ms ActivityLoggingSystem  logActivity        - admin Deleted User with ID : 50
INFO  2015-09-30 13:08:16,857  6643ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-09-30 13:09:12,238 62024ms ActivityLoggingSystem  logActivity        - admin Added a new User
INFO  2015-09-30 13:09:17,947 67732ms ActivityLoggingSystem  logActivity        - admin Deleted User with ID : 51
INFO  2015-09-30 13:58:01,884  4962ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-09-30 14:52:58,667 3301744ms ActivityLoggingSystem  logActivity        -  Logged out
INFO  2015-09-30 14:53:02,157 3305235ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-09-30 14:53:58,940 13190ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-09-30 15:06:40,471  3970ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-09-30 15:06:41,641  5139ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-09-30 15:08:01,609 85107ms ActivityLoggingSystem  logActivity        - admin Added a new User
INFO  2015-09-30 15:08:11,926 95424ms ActivityLoggingSystem  logActivity        - admin Deleted User with ID : 52
INFO  2015-09-30 15:13:18,656 402154ms ActivityLoggingSystem  logActivity        - admin Logged out
ERROR 2015-09-30 15:13:26,072 409570ms ActivityLoggingSystem  logActivity        - Failed to login with Username :  test and Password : 123
INFO  2015-09-30 15:13:36,873 420371ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-09-30 15:13:49,869 433367ms ActivityLoggingSystem  logActivity        - admin Edited User with ID : 41
INFO  2015-09-30 15:13:52,670 436168ms ActivityLoggingSystem  logActivity        - admin Logged out
INFO  2015-09-30 15:14:02,424 445923ms ActivityLoggingSystem  logActivity        - test Logged In Successfully
INFO  2015-09-30 15:37:02,593 11671ms ActivityLoggingSystem  logActivity        - test Logged In Successfully
INFO  2015-09-30 15:37:27,546 36624ms ActivityLoggingSystem  logActivity        - test Logged out
INFO  2015-09-30 15:37:32,077 41155ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-09-30 15:40:58,858 247936ms ActivityLoggingSystem  logActivity        - admin Added a new User
INFO  2015-09-30 15:53:26,527  6433ms ActivityLoggingSystem  logActivity        - test Logged In Successfully
INFO  2015-09-30 15:53:44,382 24288ms ActivityLoggingSystem  logActivity        - test Logged out
INFO  2015-09-30 15:53:48,762 28668ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-09-30 15:57:35,691 255597ms ActivityLoggingSystem  logActivity        - admin Edited User with ID : 53
INFO  2015-09-30 15:57:40,797 260703ms ActivityLoggingSystem  logActivity        - admin Deleted User with ID : 53
INFO  2015-09-30 16:13:32,739 43206ms ActivityLoggingSystem  logActivity        -  Logged out
INFO  2015-09-30 16:13:34,656 45123ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-09-30 16:34:51,566 1322034ms ActivityLoggingSystem  logActivity        -  Logged out
INFO  2015-09-30 16:34:55,616 1326084ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-09-30 16:47:09,323 2059791ms ActivityLoggingSystem  logActivity        - test Logged In Successfully
INFO  2015-09-30 16:49:24,624 2195091ms ActivityLoggingSystem  logActivity        - test Logged In Successfully
INFO  2015-09-30 17:04:57,393 20590ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-10-01 08:53:40,548 37089ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-10-01 08:54:30,341 86883ms ActivityLoggingSystem  logActivity        - admin Added a new User
INFO  2015-10-01 08:55:52,866 169407ms ActivityLoggingSystem  logActivity        - admin Edited User with ID : 54
INFO  2015-10-01 08:56:00,420 176961ms ActivityLoggingSystem  logActivity        - admin Deleted User with ID : 54
INFO  2015-10-01 09:16:48,641  7711ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-10-01 09:18:28,039 107109ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-10-01 09:21:52,643 311712ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-10-01 09:34:01,220 1040290ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-10-01 09:35:45,351 1144420ms ActivityLoggingSystem  logActivity        - admin Added a new CBT called : Muhebwa Aggrey
INFO  2015-10-01 09:38:55,125 1334195ms ActivityLoggingSystem  logActivity        - admin Deleted CBT 
INFO  2015-10-01 09:42:38,263  4453ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-10-01 09:45:44,941 191131ms ActivityLoggingSystem  logActivity        - admin Added a new CBT called : Aggyr Muhebwa
INFO  2015-10-01 09:47:29,889 49183ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-10-01 09:47:38,869 58163ms ActivityLoggingSystem  logActivity        - admin Deleted CBT 
INFO  2015-10-01 09:48:03,439 82733ms ActivityLoggingSystem  logActivity        - admin Added a new CBT called : rwttrrte rtrttre rtr
INFO  2015-10-01 09:48:08,408 87702ms ActivityLoggingSystem  logActivity        - admin Deleted CBT 
INFO  2015-10-01 09:54:50,232 10079ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-10-01 10:29:38,500  7613ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-10-01 10:32:39,870 188983ms ActivityLoggingSystem  logActivity        - admin Edited CBT called : Test Test Account
INFO  2015-10-01 11:13:22,686  9042ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-10-01 11:25:15,027 721383ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-10-01 11:47:03,626 12419ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-10-01 11:47:44,607 53400ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-10-01 12:11:02,994  5582ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-10-01 12:16:44,081 346668ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-10-01 12:35:00,132  5892ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-10-01 12:38:22,065 207825ms ActivityLoggingSystem  logActivity        - admin Added VSLA with ID : VS1577
INFO  2015-10-01 12:47:59,435  4366ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-10-01 13:54:49,841  3372ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-10-01 14:04:05,426 558957ms ActivityLoggingSystem  logActivity        - admin Edited VSLA with ID : 82
INFO  2015-10-01 14:06:50,971 724502ms ActivityLoggingSystem  logActivity        - admin Deleted VSLA with ID : 82
INFO  2015-10-01 14:16:01,528 147235ms ActivityLoggingSystem  logActivity        -  Logged out
INFO  2015-10-01 14:16:03,992 149698ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-10-01 14:32:14,721  7973ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-10-01 14:47:05,046  5862ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-10-01 14:53:34,677  5649ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-10-01 15:30:45,440 459249ms ActivityLoggingSystem  logActivity        -  Logged out
INFO  2015-10-01 15:30:47,644 461454ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-10-01 16:57:55,380 5689190ms ActivityLoggingSystem  logActivity        -  Logged out
INFO  2015-10-01 16:58:01,126 5694936ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-10-01 17:05:35,516 41942ms ActivityLoggingSystem  logActivity        -  Logged out
INFO  2015-10-01 17:05:37,513 43939ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-10-01 17:07:33,428 159854ms ActivityLoggingSystem  logActivity        - admin Logged out
INFO  2015-10-01 17:07:37,692 164118ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-10-01 17:07:43,834 170261ms ActivityLoggingSystem  logActivity        - admin Logged out
INFO  2015-10-01 17:07:48,886 175312ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-10-01 17:29:56,145 143132ms ActivityLoggingSystem  logActivity        -  Logged out
INFO  2015-10-01 17:29:58,503 145490ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-10-01 17:52:05,410 1472397ms ActivityLoggingSystem  logActivity        - admin Logged out
INFO  2015-10-01 17:55:06,505  4775ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-10-01 18:00:14,551  4323ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-10-01 18:04:36,074 265846ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-10-01 18:06:11,136 360908ms ActivityLoggingSystem  logActivity        - admin Logged out
ERROR 2015-10-01 18:17:27,690 147051ms ActivityLoggingSystem  logActivity        - Failed to login with Username :  admindfdfdg and Password : 123
ERROR 2015-10-01 18:17:48,871 168232ms ActivityLoggingSystem  logActivity        - Failed to login with Username :  admindfdfdg and Password : 123
INFO  2015-10-01 18:19:38,940 278301ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-10-01 18:26:50,308 709669ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-10-01 18:28:23,194 802555ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-10-01 18:49:01,722 17212ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-10-02 08:56:04,458 15043ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-10-02 10:44:47,348  6765ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-10-02 11:46:02,544 12495ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-10-02 11:49:19,231 209182ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-10-02 11:50:01,485 251436ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
INFO  2015-10-02 13:01:06,463 4516414ms ActivityLoggingSystem  logActivity        - admin Logged In Successfully
